id,component,ai_response_id,label,error_category,notes,labeled_at,relabel_round,meeting_text,meeting_date,procedure_id,procedure_title,match_confidence,matched_alias,org_stub_name,org_candidate_name,org_country,org_category,org_fuzzy_score,source_table
,procedure,1e0f7c3f-27fd-4b9e-8fbb-c47428498907,wrong,unrelated_topic,"auto:Meeting is about Omnibus simplification packages, not specifically CBAM.",2026-05-04T07:29:40.158571+00:00,0,Competitiveness and Simplification. The Commissioner outlined the key aspects of the first and second Omnibus packages and that these will now be negotiated by co-legislators. Representatives welcomed the first steps towards simplification and underlined the need to continue in an effort that avoids silo approach and addresses linked ,2025-03-04,2021/0214(COD),Carbon Border Adjustment Mechanism,0.9,,,,,,,commission
,procedure,df1d47f6-83c4-4017-bd90-0615c7839a38,correct,,auto:Meeting explicitly discusses Clean Industrial Deal topics.,2026-05-04T07:29:40.158571+00:00,0,Clean Industrial Deal - Simplification - Accès aux matières premières et circularité - Valorisation des déchets et eau. Compétitivité et décarbonisation de l’industrie - Simplification - Sécurisation des matières premières - Circularité et matériaux secondaires : des mesures pour sont nécessaires pour créer une demande de marché et assurer approvisionnement adéquat. - Importance stratégique des déchets en tant que re,2025-01-28,2025/2656(RSP),Clean Industrial Deal,0.9,,,,,,,commission
,procedure,ebc2ae19-ece7-4717-8243-b9a881a1a526,correct,,auto:Meeting is directly about the Critical Raw Materials Act.,2026-05-04T07:29:40.158571+00:00,0,Comments on critical raw materials act,2023-04-05,2023/0079(COD),Framework for ensuring a secure and sustainable supply of critical raw materials,0.9,,,,,,,commission
,procedure,22b9e812-0dbb-4fa8-8fee-22e9419828ee,wrong,too_generic,"auto:Meeting is about semiconductor R&I funding/Horizon Europe partnership, only tangentially mentioning Chips Act context.",2026-05-04T07:29:40.158571+00:00,0,"Innovation policy and funding for semiconductors. European Electronic Component Manufacturers' Association/European Semiconductor Industry Association (ESIA) stressed: - The important role that EU research and innovation action, through Horizon Europe partnership in Chips Act, has had for bringing ecosystem together and mature technological develop",2026-01-13,2022/0032(COD),Chips Act,0.9,,,,,,,commission
,procedure,930dd41d-c9c9-4b5b-aca5-df10b55833a3,wrong,unrelated_topic,"auto:Meeting focuses on Extractive Waste Directive reform, with CRMA only as contextual reference.",2026-05-04T07:29:40.158571+00:00,0,"Exchange of views on extractive waste management in EU and shortcomings of the Extractive Waste Directive (EWD), in particular in light of the need for raw materials for the green transition and recent developments under the Critical Raw Materials Act (CRMA).. - Main points raised by the NGOs:
- The EWD should be reviewed and turned into a Regulation, with mandated Best Available Techniques (BAT) and aligned with international standards. Addressing bottlenecks such as liability, funding, and data access is crucial.
- With CRMA implementation and green tra",2025-04-25,2023/0079(COD),Framework for ensuring a secure and sustainable supply of critical raw materials,0.9,,,,,,,commission
,procedure,a7cd0c53-8e27-4446-9a52-706e2bac3377,correct,,auto:Meeting directly addresses Europe's Beating Cancer Plan.,2026-05-04T07:29:40.158571+00:00,0,Meeting on Europe’s Beating Cancer Plan and EU Policy on cancer; research and treatment optimisation,2024-06-11,2025/2139(INI),Europe’s Beating Cancer Plan,0.9,,,,,,,commission
,procedure,67a21e88-2161-4e0c-98c8-b5246782bb4c,correct,,auto:Meeting explicitly discusses the PPWR proposal.,2026-05-04T07:29:40.158571+00:00,0,Discussion on the EU Packaging and Packaging Waste Regulation (PPWR) proposal,2022-12-21,2022/0396(COD),Packaging and packaging waste,0.9,,,,,,,lobbying
,procedure,0816f7e4-5880-455c-bad6-3380f12e7ab6,correct,,auto:Meeting explicitly discusses the Clean Industrial Deal.,2026-05-04T07:29:45.587533+00:00,0,"Wind industry. - Interest representatives provided an overview of the situation of the wind sector and challenges ahead (e.g. permitting, predictability, financing, global competition, supply chains).
- Interest representatives welcomed the Clean Industrial Deal adopted by the Commission and showed great interest ",2025-05-28,2025/2656(RSP),Clean Industrial Deal,0.9,,,,,,,commission
,procedure,ced01f73-d482-4f3a-acf3-1724abadf21f,correct,,auto:Meeting discusses CSDDD specifically in context of Omnibus simplification.,2026-05-04T07:29:45.587533+00:00,0,"Simplification. Representatives from the Confederation of Finnish Industries enquired on content of the different Omnibus proposals adopted so far, focusing on CSRD and CSDDD in particular. Cabinet Dombrovskis presented the simplification agenda and outlined the main elements of the Omnibus proposals adopted until ",2025-06-10,2022/0051(COD),Corporate Sustainability Due Diligence,0.9,,,,,,,commission
,procedure,b857bdd8-523c-43bf-853f-c349677ae56d,correct,,auto:Meeting explicitly discusses amendment to the battery regulation.,2026-05-04T07:29:45.587533+00:00,0,"Simplification. Representatives from LEGO presented their position on the Omnibus on Small Mid-Caps, most notably with regard to the amendment to the battery regulation. They also outlined their position on innovation and EU competitiveness. Cab Dombrovskis presented the Commission’s simplification agenda and took ",2025-06-03,2020/0353(COD),"Regulation concerning batteries and waste batteries, repealing Directive 2006/66/EC and amending Regulation (EU) No 2019/1020",0.9,,,,,,,commission
,procedure,baad0b67-b46c-4a1e-89a2-7dab227ae264,correct,,auto:Meeting title directly matches the trafficking in human beings directive.,2026-05-04T07:29:45.587533+00:00,0,Directive on trafficking in human beings,2024-02-03,2010/0065(COD),Trafficking in human beings,0.9,,,,,,,lobbying
,procedure,3c3ba503-530e-44d9-91b9-37fe005fe1bc,correct,,auto:Meeting explicitly about AI Act compliance.,2026-05-04T07:29:45.587533+00:00,0,Compliance with AI Act and product safety legislation,2024-11-21,2021/0106(COD),Artificial Intelligence Act,0.9,,,,,,,lobbying
,procedure,39848d4f-37d2-494e-968a-becb709b51df,correct,,auto:Meeting discusses upcoming review of the Copyright in Digital Single Market Directive.,2026-05-04T07:29:45.587533+00:00,0,Exchange of views on the single equitable remuneration for music performers and producers. Consequences of the RAAP judgment from the European Court of Justice on the remuneration of European music performers and producers and on users in several Member States. - Exchange on views on possible solutions to address the issue. - Upcoming review of the Directive on copyright in the Digital Si,2025-09-23,2016/0280(COD),Copyright in the Digital Single Market,0.9,,,,,,,commission
,procedure,bed6cc6b-82fd-430f-a5c3-7cbb37d0acac,correct,,auto:Meeting explicitly discusses scope of AI Act obligations.,2026-05-04T07:29:45.587533+00:00,0,"Artificial intelligence. - Zurich Kosmos:
- presented its use cases concerning artificial intelligence;
- stressed that, in the field of life insurance, risk assessments have been carried out since 2019 already;
- requested clarity about the scope of the obligations under the AI Act (e.g., use of AI for costing versus prici",2025-05-13,2021/0106(COD),Artificial Intelligence Act,0.9,,,,,,,commission
,procedure,09a124ce-198e-403b-abbf-9a46d7caf40c,correct,,"auto:Meeting is about pay transparency directive, matching the procedure.",2026-05-04T07:29:45.587533+00:00,0,Pay transparency directive discussion,2020-10-02,2021/0050(COD),Strengthening the application of the principle of equal pay for equal work or work of equal value between men and women through pay transparency and enforcement mechanisms,0.9,,,,,,,commission
,procedure,26671b03-2612-41b0-8b02-d1f193f7338b,correct,,auto:Meeting discusses CSRD implementation explicitly.,2026-05-04T07:29:45.587533+00:00,0,"Omnibus. LSEG’s representatives presented their business model, whereby they are at once an ESG data provider, and are subject to the Corporate Sustainability Reporting Directive themselves. LSEG presented their experience in implementing the Taxonomy and the CSRD, where they highlighted the importance of en",2025-01-23,2021/0104(COD),"Amending Directive 2013/34/EU, Directive 2004/109/EC, Directive 2006/43/EC and Regulation (EU) No 537/2014, as regards corporate sustainability reporting",0.9,,,,,,,commission
,procedure,f47ffb70-dba0-4e3b-8cb2-3c2b577e0ae4,correct,,auto:Meeting explicitly discusses SFDR 2.0 proposal.,2026-05-04T07:29:45.587533+00:00,0,Sustainable Finance Disclosure Regulation (SFDR). The stakeholder presented their views on the SFDR 2.0 proposal,2026-03-04,2025/0361(COD),Sustainability-related disclosures in the financial services sector (SFDR) and key information documents for packaged retail and insurance-based investment products (PRIIPs),0.9,,,,,,,commission
,procedure,f02fe2e0-7d41-43b0-af78-946cbada4a46,correct,,"auto:Meeting explicitly discusses EMFA implementation, matching the procedure.",2026-05-04T07:29:53.109387+00:00,0,"European Media Freedom Act (EMFA). - Introductory meeting.
- Brief overview of the participants’ roles and responsibilities, highlighting key areas of expertise and focus for each attendee.
- Presentation of challenges facing independent radio broadcasters and exchange of views.
- State of play of EMFA implementation.",2025-02-18,2022/0277(COD),European Media Freedom Act,0.9,,,,,,,commission
,procedure,95d4b43a-0f7c-411e-bed8-ce21bbf23c31,wrong,too_generic,"auto:Meeting mentions general public procurement rule revision interest, not specifically this INI procedure.",2026-05-04T07:29:53.109387+00:00,0,"AI B2B solutions and adoption across economy. Introductory meeting to the solutions developed by Elastic, an EU company developing B2B applications. Company’s footprint is mainly in EU, HQ in the Netherlands, but operations are global. Therefore, interest in how the Public Procurement rules would be revised, to cater for the reality of companie",2025-05-19,2024/2103(INI),Public procurement,0.9,,,,,,,commission
,procedure,6564a8a8-7018-4b98-a5b9-173ed6a674be,wrong,wrong_version,"auto:EED is the Energy Efficiency Directive, not the Renewable Energy Directive.",2026-05-04T07:29:53.109387+00:00,0,Fit for 55 Package and the revision of the EED Directive,2021-06-03,2021/0218(COD),Renewable Energy Directive,0.9,,,,,,,commission
,procedure,a187dfc1-0948-424f-bc3e-04267da1e98e,correct,,"auto:Meeting explicitly addresses Equality Bodies Directives transposition, matching the procedure.",2026-05-04T07:29:53.109387+00:00,0,"Present EQUINET work and discuss current equality priorities. - Equality Bodies Directives: how can the Commission support the transposition.
- Next-MFF: funding to EQUINET and for equality policies.
- Equal Treatment Directive [EQUINET was vocal against the withdrawal].
- Equality strategies: LGBTIQ, anti -racism and disability - depending on timing.",2025-09-17,2022/0401(APP),"Council Directive on standards for equality bodies in the field of equal treatment between persons irrespective of their racial or ethnic origin, equal treatment in matters of employment and occupation between persons irrespective of their religion or belief, disability, age or sexual orientation, equal treatment between women and men in matters of social security and in the access to and supply of goods and services, and amending Directives 2000/43/EC and 2004/113/EC",0.9,,,,,,,commission
,procedure,61f2a120-d65c-4a40-8263-285825bc62be,wrong,too_generic,auto:Generic energy/Green Deal meeting without specific reference to the Climate Law file.,2026-05-04T07:29:53.109387+00:00,0,Energy and the European Green Deal,2020-10-21,2020/0036(COD),Establishing the framework for achieving climate neutrality and amending Regulation (EU) 2018/1999 (European Climate Law),0.9,,,,,,,commission
,procedure,0c2b5343-35de-4b00-b2f5-b5eb694d6226,wrong,too_generic,"auto:Meeting is about general environmental legislation with brief mention of batteries regulation application, not the specific file negotiation.",2026-05-04T07:29:53.109387+00:00,0,EU environmental legislation. Short meeting to discuss the priorities of Commissioner Rowall and implementation of EU environmental legislation. EssilorLuxottica and Meta presented the ongoing work on AI wearables and informed the Cabinet about their position on the application of the batteries regulation in this segment.,2025-11-10,2020/0353(COD),"Regulation concerning batteries and waste batteries, repealing Directive 2006/66/EC and amending Regulation (EU) No 2019/1020",0.9,,,,,,,commission
,procedure,b39fc02f-ce56-42c0-b3fb-cb4d53fecbd7,correct,,auto:Meeting title explicitly includes the heavy-duty vehicles CO2 file.,2026-05-04T07:29:53.109387+00:00,0,"PPWR, Strengthening the CO2 emission performance targets for new heavy-duty vehicles",2023-09-27,2023/0042(COD),Strengthening the CO2 emission performance targets for new heavy-duty vehicles,0.9,,,,,,,lobbying
,procedure,eed1bb6f-5f9d-4b7d-95c6-6feb441a44f9,wrong,unrelated_topic,"auto:Meeting discusses Water Framework Directive and Nitrates, not the groundwater/environmental quality standards file.",2026-05-04T07:29:53.109387+00:00,0,"Water legislations and Natura 2000. Nitrates, Renure, Water Framework Directive, Birds and Habitats Directive. National perspective of NL.",2025-05-20,2022/0344(COD),Protection of groundwater against pollution and environmental quality standards in the field of water policy,0.9,,,,,,,commission
,procedure,6b08b15a-4c86-4684-bb60-d9468bbbfeb7,correct,,auto:Meeting explicitly lists Clean Industrial Deal as a topic.,2026-05-04T07:29:53.109387+00:00,0,"Meeting with Vice-présidents exécutifs et PDG par intérim
-	Clean Industrial Deal 
-	Simplification 
-	Accès aux matières premières et circularité 
-	Valorisation des déchets et eau",2025-01-28,2025/2656(RSP),Clean Industrial Deal,0.9,,,,,,,commission
